dci 90 energy business s&s eco²,2014,17670,15990,Professionnel,Paris,48.9021449,2.4699208, 0144740871,Inferieur_a_Argus
dci 90 energy business,2014,22880,16790,Professionnel,Boulogne-Billancourt,48.853513,2.262718, 0174037256,Superieur_a_Argus
tce 120 intens edc,2014,10,19372,Professionnel,Thiais,48.774788,2.4060011, 0141734040,Superieur_a_Argus
tce 90 energy life s&s eco²,2014,10,14800,Professionnel,Paris,48.9021449,2.4699208, 0140709104,Superieur_a_Argus
intens tce 120 eds,2013,24500,16300,Particulier,Coulommiers,48.8328149,3.114216, ,Inferieur_a_Argus
1.5 dci 90 intens edc neuve,2014,11,20500,Professionnel,Levallois-Perret,48.9035979,2.3037559, ,Superieur_a_Argus
tce 90 energy intens s&s eco²,2014,5576,16500,Professionnel,Paris,48.9021449,2.4699208, 0144740871,Superieur_a_Argus
1.5 dci 90 energy s&s intens eco2,2013,12150,15999,Professionnel,Bois-Colombes,48.9268491,2.280631, 06.46.06.10.08,Inferieur_a_Argus
zen ivoire toit noir tce 90 eco2,2014,6700,15790,Particulier,Bois-d'Arcy,48.815261,2.051628, ,Superieur_a_Argus
scenic initiale dci 130 energy eco² - 2014,2014,13700,23500,Particulier,Villennes-sur-Seine,48.954212,2.0170569, ,Superieur_a_Argus
na,2014,7600,18400,Particulier,Conflans-Sainte-Honorine,49.018355,2.127008, ,Superieur_a_Argus
zen 90 tce,2014,3000,15300,Particulier,Limay,49.0150389,1.765162, ,Superieur_a_Argus
dci 90 energy s&s eco2 intens,2014,21780,17480,Professionnel,Orgeval,48.945551,2.0089569, 0139754280,Inferieur_a_Argus
1.5 dci fap energy 90ch zen m/5,2014,7000,16970,Professionnel,Isles-lès-Villenoy,48.9337111,2.8513721, 0184141900,Superieur_a_Argus
0.9 tce energy 90ch intens m/5,2014,1000,17240,Professionnel,Isles-lès-Villenoy,48.9337111,2.8513721, 0184141900,Superieur_a_Argus
intens dci 90,2014,5000,18800,Particulier,Ballancourt-sur-Essonne,48.54592,2.4144701, ,Superieur_a_Argus
dci 90 energy s&s eco2 zen,2014,8949,17490,Professionnel,Boulogne-Billancourt,48.853513,2.262718, 0174037256,Superieur_a_Argus
dci 90 energy s&s eco2 zen,2014,3631,17990,Professionnel,Boulogne-Billancourt,48.853513,2.262718, 0174037256,Superieur_a_Argus
intens dci 90 edc,2014,10,20202,Professionnel,Thiais,48.774788,2.4060011, 0175834788,Superieur_a_Argus
intens energy dci 90 ivoire /noire,2014,9000,18500,Particulier,Pontoise,49.073296,2.126987, ,Superieur_a_Argus
intens energy dci90 gris & orange,2014,4500,17600,Particulier,Neauphle-le-Vieux,48.835303,1.8860841, ,Inferieur_a_Argus
dci 90 edc intens neuf,2014,5,19890,Professionnel,Maurepas,48.785659,1.9552201, 0130516539,Superieur_a_Argus
dci 90 energy zen s&s eco²,2014,9500,17880,Professionnel,Les Pavillons-sous-Bois,48.918751,2.521307, 0667277157,Superieur_a_Argus
na,2014,1519,17900,Professionnel,Noisiel,48.866409,2.637936, 0160059293,Superieur_a_Argus
dci 90 energy zen s&s eco²,2014,2874,18990,Professionnel,Argenteuil,48.972417,2.2922589, 0178769520,Superieur_a_Argus
dci 90 energy s&s eco2 zen 5p,2014,1,18900,Professionnel,Noisiel,48.866409,2.637936, 0160059293,Superieur_a_Argus
dci 90 energy business s&s eco²,2014,16728,15990,Professionnel,Paris,48.9021449,2.4699208, 0144740871,Inferieur_a_Argus
tce 90 energy s&s eco2 intens,2014,6234,15980,Professionnel,Melun,48.5607479,2.6819179, 0615872883,Superieur_a_Argus
dci 90 energy zen s&s eco²,2013,3365,17900,Professionnel,Paris,48.9021449,2.4699208, 0146348425,Superieur_a_Argus
dci 90 energy s&s eco2 zen,2014,11963,16900,Professionnel,Conflans-Sainte-Honorine,49.018355,2.127008, 0139192136,Superieur_a_Argus
dci 90 energy s&s eco2 intens,2014,5396,18390,Professionnel,Boulogne-Billancourt,48.853513,2.262718, 0174037256,Superieur_a_Argus
na,2014,2,19380,Professionnel,Sartrouville,48.95456,2.206251, 0139145454,Superieur_a_Argus
dci 90 energy business s&s eco²,2013,16436,16490,Professionnel,Paris,48.9021449,2.4699208, 0144740871,Superieur_a_Argus
dci 90 energy s&s eco2 intens,2014,624,18490,Professionnel,Brie-Comte-Robert,48.7166641,2.6554489, 0160625056,Superieur_a_Argus
dci 90 energy s&s eco2 zen,2014,7987,17990,Professionnel,Paris,48.9021449,2.4699208, 0178455073,Superieur_a_Argus
